time,Cache:adminBytes,Cache:avgBatchCACHEMODE,Cache:avgBatchCRITICAL,Cache:avgBatchDAEMON,Cache:avgBatchEVICTORTHREAD,Cache:avgBatchMANUAL,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:nBINsEvictedCACHEMODE,Cache:nBINsEvictedCRITICAL,Cache:nBINsEvictedDAEMON,Cache:nBINsEvictedEVICTORTHREAD,Cache:nBINsEvictedMANUAL,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsStripped,Cache:nBatchesCACHEMODE,Cache:nBatchesCRITICAL,Cache:nBatchesDAEMON,Cache:nBatchesEVICTORTHREAD,Cache:nBatchesMANUAL,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nEvictPasses,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesScanned,Cache:nNodesSelected,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsEvictedCACHEMODE,Cache:nUpperINsEvictedCRITICAL,Cache:nUpperINsEvictedDAEMON,Cache:nUpperINsEvictedEVICTORTHREAD,Cache:nUpperINsEvictedMANUAL,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:requiredEvictBytes,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lnSizeCorrectionFactor,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerProbeRuns,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2021-12-24T18:14:49Z,161,0,0,0,0,0,7618628,1467,4472739,0,0,0,0,0,0,19385,0,0,0,0,0,0,0,247,7,0,-42,1,6,8905,0,0,0,0,0, ,0,0,0,0,0,0,19356,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1640366688816,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,17,148963840,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,19341,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-24T18:15:49Z,161,0,0,0,0,0,7573076,1467,4427187,0,0,0,0,0,0,31300,0,0,0,0,0,0,0,245,7,0,-45,1,6,14004,0,0,0,0,0, ,0,0,0,0,0,0,31157,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1640366688816,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,18,182633616,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,31055,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-24T18:16:49Z,161,0,0,0,0,0,7859356,1467,4713467,0,0,0,0,0,0,39462,0,0,0,0,0,0,0,256,7,0,-48,1,6,16422,0,0,0,0,0, ,0,0,0,0,0,0,38499,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1640366688816,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,21,276865016,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,37576,0,1832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-24T18:17:49Z,161,0,0,0,0,0,8130516,1467,4984627,0,0,0,0,0,0,35491,0,0,0,0,0,0,0,268,7,0,-51,1,6,14052,0,0,0,0,0, ,0,0,0,0,0,0,34537,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1640366688816,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,19,134778352,-1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,350,0,14,0,700,0,0,0,0,0,0,0,0,0,0,33633,0,1790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-24T18:18:49Z,161,0,0,0,0,0,8407276,1467,5261387,0,0,0,0,0,0,37481,0,0,0,0,0,0,0,285,7,0,-44,1,6,12817,0,0,0,0,0, ,0,0,0,0,0,0,36767,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1640366688816,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,68319592,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,36077,0,1364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-24T18:19:49Z,161,0,0,0,0,0,8533564,1467,5387675,0,0,0,0,0,0,29183,0,0,0,0,0,0,0,292,7,0,-45,1,6,11592,0,0,0,0,0, ,0,0,0,0,0,0,28645,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1640366688816,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,206939496,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,350,0,14,0,700,0,0,0,0,0,0,0,0,0,0,28149,0,982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-24T18:20:49Z,161,0,0,0,0,0,8752500,1467,5606611,0,0,0,0,0,0,30839,0,0,0,0,0,0,0,301,7,0,-44,1,6,11248,0,0,0,0,0, ,0,0,0,0,0,0,30351,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1640366688816,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,20,179432240,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,29866,0,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-24T18:21:49Z,161,0,0,0,0,0,8881028,1467,5735139,0,0,0,0,0,0,32043,0,0,0,0,0,0,0,310,8,0,-47,1,6,12414,0,0,0,0,0, ,0,0,0,0,0,0,31567,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1640366688816,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,18,313087336,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,350,0,14,0,700,0,0,0,0,0,0,0,0,0,0,31135,0,848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-24T18:22:49Z,161,0,0,0,0,0,9125220,1467,5979331,0,0,0,0,0,0,37811,0,0,0,0,0,0,0,318,8,0,-48,1,6,12784,0,0,0,0,0, ,0,0,0,0,0,0,37102,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1640366688816,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,253307208,-1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,36424,0,1348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-24T18:23:49Z,161,0,0,0,0,0,9218100,1467,6072211,0,0,0,0,0,0,32618,0,0,0,0,0,0,0,321,8,0,-52,1,6,13064,0,0,0,0,0, ,0,0,0,0,0,0,32110,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1640366688816,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,17,204000352,-1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,400,0,16,0,800,0,0,0,0,0,0,0,0,0,0,31658,0,896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-24T18:24:49Z,161,0,0,0,0,0,9649468,1467,6503579,0,0,0,0,0,0,37291,0,0,0,0,0,0,0,343,8,0,-53,1,6,15311,0,0,0,0,0, ,0,0,0,0,0,0,36155,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1640366688816,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,20,275309968,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,35028,0,2226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-24T18:25:49Z,161,0,0,0,0,0,9866124,1467,6720235,0,0,0,0,0,0,39140,0,0,0,0,0,0,0,355,9,0,-56,1,6,16015,0,0,0,0,0, ,0,0,0,0,0,0,38492,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1640366688816,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,432747712,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,350,0,14,0,700,0,0,0,0,0,0,0,0,0,0,37881,0,1202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-24T18:26:49Z,161,0,0,0,0,0,10087628,1467,6941739,0,0,0,0,0,0,41969,0,0,0,0,0,0,0,366,9,0,-58,1,6,16057,0,0,0,0,0, ,0,0,0,0,0,0,41340,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1640366688816,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,471014864,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,40740,0,1184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-24T18:27:49Z,161,0,0,0,0,0,10216668,1467,7070779,0,0,0,0,0,0,38094,0,0,0,0,0,0,0,375,9,0,-61,1,6,16017,0,0,0,0,0, ,0,0,0,0,0,0,37610,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1640366688816,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,481401968,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,350,0,14,0,700,0,0,0,0,0,0,0,0,0,0,37168,0,866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-24T18:28:49Z,161,0,0,0,0,0,10189228,1467,7043339,0,0,0,0,0,0,37497,0,0,0,0,0,0,0,375,9,0,-62,1,6,17201,0,0,0,0,0, ,0,0,0,0,0,0,37382,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1640366688816,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,532437000,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,37294,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-24T18:29:49Z,161,0,0,0,0,0,10159916,1467,7014027,0,0,0,0,0,0,32736,0,0,0,0,0,0,0,374,9,0,-64,1,6,16328,0,0,0,0,0, ,0,0,0,0,0,0,32634,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1640366688816,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,21,129929304,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,32563,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-24T18:30:49Z,161,0,0,0,0,0,10125924,1467,6980035,0,0,0,0,0,0,26675,0,0,0,0,0,0,0,373,9,0,-67,1,6,13732,0,0,0,0,0, ,0,0,0,0,0,0,26526,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1640366688816,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,17,559288256,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,26423,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-24T18:31:49Z,161,0,0,0,0,0,10110404,1467,6964515,0,0,0,0,0,0,20803,0,0,0,0,0,0,0,372,9,0,-68,1,6,9990,0,0,0,0,0, ,0,0,0,0,0,0,20753,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1640366688816,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17,336532320,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,20717,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-24T18:32:49Z,161,0,0,0,0,0,10071820,1467,6925931,0,0,0,0,0,0,26631,0,0,0,0,0,0,0,372,9,0,-69,1,6,12916,0,0,0,0,0, ,0,0,0,0,0,0,26587,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1640366688816,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,365540472,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,26566,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-24T18:33:49Z,161,0,0,0,0,0,10023452,1467,6877563,0,0,0,0,0,0,27274,0,0,0,0,0,0,0,371,9,0,-71,1,6,13301,0,0,0,0,0, ,0,0,0,0,0,0,27216,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1640366688816,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,20,90562208,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,27189,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-24T18:34:49Z,161,0,0,0,0,0,9986908,1467,6841019,0,0,0,0,0,0,27161,0,0,0,0,0,0,0,369,9,0,-73,1,6,12357,0,0,0,0,0, ,0,0,0,0,0,0,27098,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1640366688816,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,17,247583448,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,27063,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-24T18:35:49Z,161,0,0,0,0,0,9955716,1467,6809827,0,0,0,0,0,0,22805,0,0,0,0,0,0,0,368,9,0,-74,1,6,10566,0,0,0,0,0, ,0,0,0,0,0,0,22747,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1640366688816,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,17,510710824,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,22711,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-24T18:36:49Z,161,0,0,0,0,0,9933404,1467,6787515,0,0,0,0,0,0,18640,0,0,0,0,0,0,0,367,9,0,-75,1,6,9140,0,0,0,0,0, ,0,0,0,0,0,0,18602,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1640366688816,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16,329432808,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,18580,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-24T18:37:49Z,161,0,0,0,0,0,9909644,1467,6763755,0,0,0,0,0,0,18949,0,0,0,0,0,0,0,367,9,0,-77,1,6,8192,0,0,0,0,0, ,0,0,0,0,0,0,18859,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1640366688816,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,110366984,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,18797,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-24T18:38:49Z,161,0,0,0,0,0,9928564,1467,6782675,0,0,0,0,0,0,19088,0,0,0,0,0,0,0,368,9,0,-77,1,6,7337,0,0,0,0,0, ,0,0,0,0,0,0,19024,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1640366688816,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,420998672,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,18963,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-24T18:39:49Z,161,0,0,0,0,0,9897460,1467,6751571,0,0,0,0,0,0,17014,0,0,0,0,0,0,0,368,9,0,-79,1,6,7413,0,0,0,0,0, ,0,0,0,0,0,0,16954,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1640366688816,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,476004912,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,16924,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-24T18:40:49Z,161,0,0,0,0,0,9885020,1467,6739131,0,0,0,0,0,0,15278,0,0,0,0,0,0,0,367,9,0,-80,1,6,6746,0,0,0,0,0, ,0,0,0,0,0,0,15210,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1640366688816,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,454485760,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,15160,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-24T18:41:49Z,161,0,0,0,0,0,9866132,1467,6720243,0,0,0,0,0,0,15448,0,0,0,0,0,0,0,366,9,0,-81,1,6,7368,0,0,0,0,0, ,0,0,0,0,0,0,15420,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1640366688816,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,296130920,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,15408,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-24T18:42:50Z,161,0,0,0,0,0,9860764,1467,6714875,0,0,0,0,0,0,14111,0,0,0,0,0,0,0,366,9,0,-81,1,6,6880,0,0,0,0,0, ,0,0,0,0,0,0,14097,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1640366688816,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,485460104,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,14087,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-24T18:43:50Z,161,0,0,0,0,0,9840324,1467,6694435,0,0,0,0,0,0,11353,0,0,0,0,0,0,0,365,9,0,-82,1,6,6195,0,0,0,0,0, ,0,0,0,0,0,0,11335,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1640366688816,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,197899184,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,11329,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
